typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,year
C,A,20210101,2021,52,2021,724,ESP,Spain,X,Export,616,POL,Poland,0,W00,World,H5,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46457020.0,False,8,kg,46457020.0,False,46457020.0,False,0,False,0.0,73103114.029,73103114.029,0,False,True,2021
C,A,20210101,2021,52,2021,752,SWE,Sweden,X,Export,616,POL,Poland,0,W00,World,H5,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40.203,True,-1,,0.0,False,40.203,True,0,False,,116.597,116.597,6,False,True,2021
C,A,20210101,2021,52,2021,792,TUR,Türkiye,X,Export,616,POL,Poland,0,W00,World,H5,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1993792.0,False,8,kg,1993792.0,False,1993792.0,False,0,False,,2704258.0,2704258.0,0,False,True,2021
C,A,20210101,2021,52,2021,804,UKR,Ukraine,X,Export,616,POL,Poland,0,W00,World,H5,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,89912.1,False,8,kg,89912.1,False,89912.1,False,0,False,0.0,56127.01,56127.01,0,False,True,2021
C,A,20210101,2021,52,2021,807,MKD,North Macedonia,X,Export,616,POL,Poland,0,W00,World,H5,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5114.0,False,8,kg,5114.0,False,5114.0,False,0,False,0.0,5009.6,5009.6,0,False,True,2021
C,A,20210101,2021,52,2021,818,EGY,Egypt,X,Export,616,POL,Poland,0,W00,World,H4,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11820.596,True,-1,,0.0,False,11820.596,True,0,False,,22500.0,22500.0,6,True,False,2021
C,A,20210101,2021,52,2021,842,USA,USA,X,Export,616,POL,Poland,0,W00,World,H5,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4461.117,True,-1,,0.0,False,4461.117,True,0,False,0.0,9216.0,9216.0,6,True,False,2021
C,A,20220101,2022,52,2022,40,AUT,Austria,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22610.0,False,8,kg,22610.0,False,22610.0,False,0,False,,43457.211,43457.211,0,True,False,2022
C,A,20220101,2022,52,2022,56,BEL,Belgium,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,963027.1,False,8,kg,963027.1,False,963027.1,False,0,False,,1770894.187,1770894.187,0,True,False,2022
C,A,20220101,2022,52,2022,76,BRA,Brazil,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40.0,False,8,kg,40.0,False,40.0,False,0,False,0.0,109.0,109.0,0,False,True,2022
C,A,20220101,2022,52,2022,100,BGR,Bulgaria,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,299895.0,False,8,kg,299895.0,False,299895.0,False,0,False,,273333.481,273333.481,0,False,True,2022
C,A,20220101,2022,52,2022,203,CZE,Czechia,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,209698.0,False,8,kg,209698.0,False,209698.0,False,0,False,,388285.0,388285.0,0,False,True,2022
C,A,20220101,2022,52,2022,208,DNK,Denmark,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,344.0,False,8,kg,344.0,False,344.0,False,0,False,,834.822,834.822,0,True,False,2022
C,A,20220101,2022,52,2022,251,FRA,France,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,787249.0,False,8,kg,787249.0,False,787249.0,False,0,False,,1259819.493,1259819.493,0,False,True,2022
C,A,20220101,2022,52,2022,276,DEU,Germany,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1340850.0,False,8,kg,1340850.0,False,1340850.0,False,0,False,,2710069.196,2710069.196,0,False,True,2022
C,A,20220101,2022,52,2022,300,GRC,Greece,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20261.0,False,8,kg,20261.0,False,20261.0,False,0,False,,30558.418,30558.418,0,False,True,2022
C,A,20220101,2022,52,2022,348,HUN,Hungary,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,65750.0,False,8,kg,65750.0,False,65750.0,False,0,False,,43338.0,43338.0,0,False,True,2022
C,A,20220101,2022,52,2022,364,IRN,Iran,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,58796.0,False,8,kg,58796.0,False,58796.0,False,0,False,,26437.0,26437.0,0,True,False,2022
C,A,20220101,2022,52,2022,376,ISR,Israel,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1937101.076,True,-1,,0.0,False,1937101.076,True,0,False,,3370000.0,3370000.0,6,True,False,2022
C,A,20220101,2022,52,2022,380,ITA,Italy,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46434.0,False,8,kg,46434.0,False,46434.0,False,0,False,,74541.1,74541.1,0,True,False,2022
C,A,20220101,2022,52,2022,440,LTU,Lithuania,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30390.0,False,8,kg,30390.0,False,30390.0,False,0,False,,23607.0,23607.0,0,True,False,2022
C,A,20220101,2022,52,2022,504,MAR,Morocco,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,146638.0,False,8,kg,146638.0,False,146638.0,False,0,False,,149198.41,149198.41,0,True,False,2022
C,A,20220101,2022,52,2022,528,NLD,Netherlands,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29391551.0,False,8,kg,29391551.0,False,29424251.0,False,0,False,,58018844.191,58018844.191,0,True,False,2022
C,A,20220101,2022,52,2022,620,PRT,Portugal,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,696108.0,False,8,kg,696108.0,False,696108.0,False,0,False,,1561661.979,1561661.979,0,False,True,2022
C,A,20220101,2022,52,2022,642,ROU,Romania,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,333453.0,False,8,kg,333453.0,False,333453.0,False,0,False,,590383.53,590383.53,0,False,True,2022
C,A,20220101,2022,52,2022,688,SRB,Serbia,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1223.0,False,8,kg,1223.0,False,1223.0,False,0,False,,1549.0,1549.0,0,False,True,2022
C,A,20220101,2022,52,2022,703,SVK,Slovakia,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7716.0,False,8,kg,7716.0,False,7716.0,False,0,False,,23778.891,23778.891,0,False,True,2022
C,A,20220101,2022,52,2022,724,ESP,Spain,X,Export,616,POL,Poland,0,W00,World,H6,HS,True,70960,"Vegetables; fruits of the genus capsicum or of the genus pimenta, fresh or chilled",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40625850.0,False,8,kg,40625850.0,False,40625850.0,False,0,False,,66234164.631,66234164.631,0,False,True,2022
